order_id,customer_id,restaurant_id,order_datetime,item_count,base_amount,discount_amount,tax_amount,delivery_fee,total_amount,delivery_time_min,order_status,payment_method,is_new_customer,customer_city,restaurant_city,rating_given
2675,1478,438,2023-08-16 19:38:00,3,420.15,30,21.01,64.27,475.43,63,Delivered,Card,0,Chennai,Chennai,4.9
2676,256,411,2023-12-29 17:37:00,4,912.51,30,45.63,12.05,940.19,75,Delivered,Card,0,Delhi,Ahmedabad,NULL
2677,1017,216,2023-09-17 17:30:00,5,657.69,50,32.88,30.89,671.46,59,Delivered,Wallet,1,Mumbai,Mumbai,4.6
2678,383,107,2023-11-02 16:55:00,7,458.58,30,22.93,60.58,512.09,26,Delivered,COD,1,Ahmedabad,Hyderabad,NULL
2679,796,494,2023-01-10 14:01:00,5,203.69,0,10.18,55.73,269.6,49,Delivered,UPI,1,Delhi,Delhi,NULL
2680,513,249,2023-12-19 13:29:00,1,1187.45,0,59.37,28.53,1275.35,47,Delivered,UPI,1,Hyderabad,Hyderabad,4.4
2681,1855,352,2023-02-10 19:13:00,6,345.75,0,17.29,18,381.04,62,Delivered,UPI,0,Kolkata,Kolkata,3.1
2682,766,352,2023-04-26 11:52:00,4,635.32,0,31.77,18,685.09,66,Delivered,UPI,0,Kolkata,Kolkata,NULL
2683,2103,192,2023-04-08 11:57:00,8,508.22,0,25.41,16.33,549.96,71,Delivered,Card,1,Ahmedabad,Ahmedabad,NULL
2684,2585,335,2023-12-25 23:28:00,4,609.4,20,30.47,11.66,631.53,73,Delivered,UPI,1,Lucknow,Mumbai,NULL
2685,2697,338,2023-12-05 14:36:00,3,566.83,0,28.34,41.32,636.49,72,Delivered,Card,0,Bengaluru,Bengaluru,4.2
2686,2590,305,2023-01-08 10:26:00,2,345.41,50,17.27,18.28,330.96,41,Delivered,COD,0,Hyderabad,Mumbai,4.7
2687,147,428,2023-02-13 14:15:00,6,705.88,0,35.29,46.3,787.47,73,Delivered,COD,1,Hyderabad,Hyderabad,NULL
2688,2822,181,2023-01-16 22:02:00,5,486.08,0,24.3,52.76,563.14,40,Delivered,UPI,0,Pune,Kolkata,3
2689,2657,63,2023-11-18 16:03:00,3,640.47,20,32.02,78.47,730.96,71,Cancelled,Wallet,0,Bengaluru,Hyderabad,NULL
2690,2732,329,2023-09-11 17:38:00,7,570.51,40,28.53,35.39,594.43,36,Cancelled,Wallet,0,Hyderabad,Kolkata,NULL
2691,2587,237,2023-06-29 10:53:00,5,302.67,30,15.13,28.13,315.93,45,Cancelled,UPI,0,Jaipur,Jaipur,NULL
2692,2823,209,2023-12-06 21:44:00,7,937.42,75,46.87,57.56,966.85,41,Cancelled,UPI,0,Ahmedabad,Lucknow,NULL
2693,1686,67,2023-09-13 11:50:00,2,444.12,0,22.21,53.77,520.1,44,Delivered,UPI,0,Jaipur,Jaipur,4
2694,1383,76,2023-07-01 17:02:00,3,553.61,50,27.68,31.78,563.07,74,Refunded,UPI,1,Mumbai,Chennai,NULL
2695,1417,122,2023-02-16 14:57:00,5,926.33,30,46.32,34.27,976.92,69,Delivered,COD,0,Kolkata,Lucknow,NULL
2696,1491,368,2023-02-01 21:22:00,1,189.98,0,9.5,47.99,247.47,34,Delivered,COD,0,Bengaluru,Bengaluru,NULL
2697,701,220,2023-05-10 19:28:00,1,436.78,30,21.84,18.61,447.23,24,Delivered,UPI,1,Lucknow,Lucknow,NULL
2698,2560,45,2023-08-16 16:42:00,2,594.27,0,29.71,68.13,692.11,22,Delivered,UPI,0,Delhi,Jaipur,3.1
2699,923,124,2023-12-10 13:38:00,8,542.75,0,27.14,37.55,607.44,63,Delivered,Wallet,1,Pune,Pune,2.3
2700,703,8,2023-09-11 16:00:00,2,862.84,75,43.14,28.18,859.16,42,Delivered,UPI,0,Chennai,Chennai,2
2701,2541,262,2023-08-31 18:16:00,3,667.46,40,33.37,15.78,676.61,43,Delivered,UPI,0,Bengaluru,Lucknow,3.4
2702,511,398,2023-08-10 16:31:00,3,863.1,0,43.16,51.08,957.34,71,Delivered,Card,1,Pune,Mumbai,NULL
2703,2693,263,2023-01-06 20:37:00,3,239.6,0,11.98,27.46,279.04,48,Refunded,Wallet,0,Pune,Pune,NULL
2704,1750,489,2023-04-11 16:53:00,8,1104.52,30,55.23,39.93,1169.68,70,Delivered,UPI,1,Kolkata,Kolkata,NULL
2705,307,413,2023-10-27 22:17:00,5,863.12,50,43.16,28.18,884.46,57,Delivered,UPI,1,Mumbai,Mumbai,NULL
2706,623,357,2023-07-27 22:08:00,1,694.69,50,34.73,22.89,702.31,26,Delivered,UPI,1,Mumbai,Mumbai,4
2707,687,140,2023-07-26 23:41:00,3,895.1,50,44.75,55.78,945.63,65,Delivered,UPI,1,Bengaluru,Hyderabad,3
2708,263,168,2023-11-15 11:20:00,2,542.74,50,27.14,55.11,574.99,68,Delivered,COD,1,Lucknow,Lucknow,4.6
2709,1656,93,2023-10-05 23:25:00,4,536.62,0,26.83,62.59,626.04,28,Delivered,Card,0,Hyderabad,Mumbai,3.5
2710,112,310,2023-02-01 19:09:00,3,472.33,30,23.62,79.63,545.58,43,Delivered,UPI,0,Lucknow,Mumbai,3.8
2711,884,78,2023-08-26 23:13:00,8,1104.27,20,55.21,39.54,1179.02,60,Cancelled,UPI,0,Delhi,Delhi,NULL
2712,1999,490,2023-11-24 10:27:00,7,468.42,30,23.42,17.06,478.9,52,Delivered,Card,0,Ahmedabad,Pune,NULL
2713,1837,376,2023-04-29 10:48:00,1,418.79,0,20.94,26.93,466.66,34,Delivered,Wallet,0,Bengaluru,Kolkata,NULL
2714,911,36,2023-10-01 19:44:00,8,1078.59,50,53.93,72.51,1155.03,37,Delivered,Card,0,Delhi,Delhi,NULL
2715,1390,119,2023-05-25 17:56:00,1,806.29,40,40.31,51.12,857.72,67,Delivered,Card,1,Hyderabad,Hyderabad,2.4
2716,2437,260,2023-10-23 10:10:00,8,579.49,40,28.97,20.89,589.35,27,Refunded,UPI,0,Pune,Pune,NULL
2717,382,128,2023-06-14 20:50:00,1,1088.87,0,54.44,36.68,1179.99,59,Delivered,Wallet,0,Lucknow,Jaipur,3.4
2718,1820,367,2023-09-18 22:00:00,5,314.35,30,15.72,17.94,318.01,21,Delivered,Card,0,Jaipur,Kolkata,NULL
2719,2741,40,2023-06-26 15:14:00,3,134.2,0,6.71,31.32,172.23,54,Delivered,Wallet,0,Lucknow,Lucknow,NULL
2720,2061,67,2023-06-18 12:16:00,8,207.07,75,10.35,53.77,196.19,55,Delivered,Wallet,1,Jaipur,Jaipur,2.6
2721,1766,290,2023-12-21 11:56:00,5,214.82,0,10.74,60.58,286.14,42,Delivered,Wallet,1,Hyderabad,Hyderabad,4.1
2722,2309,201,2023-09-10 14:40:00,1,1175.74,40,58.79,54.18,1248.71,24,Delivered,Card,1,Jaipur,Chennai,NULL
2723,2555,423,2023-12-25 19:09:00,7,726.7,30,36.33,20.31,753.34,48,Delivered,COD,0,Chennai,Chennai,3.7
2724,1119,335,2023-07-09 12:54:00,4,770.95,50,38.55,11.66,771.16,23,Delivered,Card,0,Mumbai,Mumbai,2.2
2725,1105,125,2023-03-05 13:30:00,4,778.52,30,38.93,56.67,844.12,59,Delivered,Wallet,0,Delhi,Delhi,NULL
2726,42,221,2023-08-09 16:37:00,5,1059.2,50,52.96,69.6,1131.76,39,Delivered,COD,0,Bengaluru,Bengaluru,NULL
2727,1174,222,2023-06-06 21:20:00,5,522.66,50,26.13,39.61,538.4,55,Delivered,Wallet,1,Delhi,Delhi,3
2728,2270,88,2023-05-31 16:44:00,4,972.96,0,48.65,56.26,1077.87,54,Delivered,COD,0,Hyderabad,Hyderabad,NULL
2729,27,379,2023-12-11 22:02:00,3,334.35,30,16.72,68.61,389.68,29,Delivered,Card,1,Bengaluru,Bengaluru,3.6
2730,2156,389,2023-05-03 11:42:00,7,124.39,0,6.22,21.09,151.7,40,Delivered,Card,0,Kolkata,Kolkata,2.1
2731,385,135,2023-10-07 16:59:00,7,583.04,30,29.15,63.7,645.89,49,Delivered,COD,0,Chennai,Chennai,4.2
2732,2686,40,2023-09-02 21:32:00,7,1148.55,20,57.43,31.32,1217.3,46,Delivered,Wallet,1,Lucknow,Lucknow,NULL
2733,919,29,2023-01-30 23:35:00,3,337.35,0,16.87,56.08,410.3,56,Delivered,UPI,0,Jaipur,Jaipur,NULL
2734,2377,180,2023-05-31 17:31:00,1,801.38,75,40.07,33.56,800.01,43,Delivered,COD,1,Jaipur,Jaipur,3.5
2735,1668,37,2023-12-02 23:57:00,7,1026.66,50,51.33,44.51,1072.5,49,Delivered,Card,0,Chennai,Chennai,NULL
2736,1432,57,2023-10-06 19:24:00,1,134.87,50,6.74,62.22,153.83,74,Delivered,UPI,0,Chennai,Lucknow,3.8
2737,89,64,2023-03-25 15:10:00,5,527.63,0,26.38,14.4,568.41,47,Delivered,UPI,0,Pune,Pune,2.5
2738,908,231,2023-12-07 19:39:00,8,1192.88,75,59.64,15.43,1192.95,20,Delivered,UPI,0,Kolkata,Kolkata,2.8
2739,2365,195,2023-11-13 18:58:00,6,1075.83,30,53.79,50.1,1149.72,36,Cancelled,COD,0,Lucknow,Mumbai,NULL
2740,1131,28,2023-05-20 18:15:00,4,395.38,40,19.77,77.01,452.16,54,Delivered,COD,0,Mumbai,Mumbai,NULL
2741,1353,347,2023-04-04 11:13:00,2,843.56,0,42.18,53.44,939.18,47,Delivered,COD,1,Pune,Pune,3.9
2742,2,393,2023-09-01 20:43:00,5,360.38,0,18.02,40.52,418.92,53,Delivered,UPI,0,Hyderabad,Kolkata,3.6
2743,1671,165,2023-11-25 22:21:00,4,593.92,0,29.7,74.86,698.48,46,Delivered,COD,1,Chennai,Kolkata,NULL
2744,1951,182,2023-06-13 17:34:00,2,373.73,75,18.69,60.77,378.19,32,Delivered,Wallet,0,Kolkata,Kolkata,NULL
2745,1700,365,2023-09-02 20:21:00,7,1180.76,30,59.04,31.14,1240.94,50,Delivered,Wallet,0,Hyderabad,Hyderabad,2.6
2746,1735,87,2023-10-06 12:28:00,4,900.2,0,45.01,33.69,978.9,42,Delivered,COD,0,Chennai,Chennai,3.6
2747,2352,132,2023-08-14 18:17:00,7,393.31,0,19.67,21.79,434.77,68,Delivered,COD,0,Hyderabad,Delhi,3.2
2748,1175,470,2023-11-11 21:31:00,6,1029.9,40,51.49,30.3,1071.69,60,Delivered,Wallet,0,Hyderabad,Hyderabad,2.8
2749,57,141,2023-08-05 16:29:00,3,778.94,0,38.95,55.5,873.39,49,Delivered,COD,0,Delhi,Delhi,3.3
2750,444,164,2023-06-10 22:16:00,2,365.88,0,18.29,77,461.17,48,Delivered,Card,0,Delhi,Delhi,NULL
2751,915,128,2023-05-02 19:08:00,4,1021.06,50,51.05,36.68,1058.79,28,Delivered,Wallet,0,Jaipur,Jaipur,3.3
2752,2408,184,2023-08-09 11:03:00,4,509.23,40,25.46,46.04,540.73,51,Delivered,UPI,0,Hyderabad,Hyderabad,3.5
2753,79,261,2023-12-28 14:53:00,3,563.25,75,28.16,40.08,556.49,34,Delivered,UPI,0,Pune,Jaipur,4.2
2754,1858,1,2023-08-08 16:55:00,5,1043.78,0,52.19,56.21,1152.18,57,Delivered,UPI,1,Kolkata,Kolkata,NULL
2755,589,424,2023-02-12 10:03:00,2,584.06,40,29.2,28.67,601.93,73,Delivered,Wallet,0,Mumbai,Mumbai,NULL
2756,14,431,2023-05-08 10:03:00,2,632.54,30,31.63,44.66,678.83,74,Delivered,COD,0,Mumbai,Lucknow,NULL
2757,1461,380,2023-03-22 22:52:00,1,1104.24,40,55.21,10.81,1130.26,31,Delivered,Card,0,Bengaluru,Bengaluru,NULL
2758,876,318,2023-08-23 20:59:00,4,181.02,20,9.05,36.42,206.49,30,Delivered,COD,0,Hyderabad,Hyderabad,NULL
2759,1865,414,2023-02-24 10:47:00,8,183.85,50,9.19,58.15,201.19,68,Cancelled,UPI,0,Delhi,Delhi,NULL
2760,661,495,2023-12-09 14:00:00,3,506.21,0,25.31,19.75,551.27,46,Delivered,Card,0,Delhi,Delhi,NULL
2761,2612,339,2023-05-12 13:19:00,5,943.81,50,47.19,12.8,953.8,41,Delivered,COD,0,Kolkata,Bengaluru,NULL
2762,150,359,2023-06-13 13:18:00,8,1079.87,30,53.99,77.59,1181.45,25,Delivered,COD,1,Kolkata,Kolkata,4.1
2763,571,298,2023-04-09 21:53:00,8,490.83,75,24.54,19.98,460.35,40,Delivered,Card,1,Bengaluru,Delhi,NULL
2764,2832,181,2023-06-15 12:50:00,3,943.72,0,47.19,52.76,1043.67,71,Cancelled,COD,0,Kolkata,Kolkata,NULL
2765,2568,470,2023-04-29 10:58:00,4,797.35,0,39.87,30.3,867.52,58,Refunded,COD,0,Hyderabad,Hyderabad,NULL
2766,2172,299,2023-05-28 13:14:00,3,760.59,30,38.03,69.69,838.31,42,Delivered,COD,0,Lucknow,Lucknow,NULL
2767,2538,311,2023-05-25 21:03:00,5,1196.89,75,59.84,58.54,1240.27,49,Delivered,COD,0,Bengaluru,Bengaluru,NULL
2768,2835,408,2023-09-19 13:42:00,5,231,0,11.55,14.86,257.41,46,Delivered,UPI,1,Pune,Pune,3.3
2769,1168,397,2023-03-30 19:32:00,3,745.26,20,37.26,36.18,798.7,24,Delivered,Wallet,1,Lucknow,Lucknow,2.4
2770,655,209,2023-06-28 19:30:00,1,1164.91,0,58.25,57.56,1280.72,38,Delivered,UPI,1,Lucknow,Lucknow,NULL
2771,1551,297,2023-10-21 19:05:00,6,948.38,30,47.42,11.45,977.25,34,Delivered,Wallet,0,Jaipur,Jaipur,2.4
2772,654,446,2023-04-25 14:13:00,5,417.25,75,20.86,30.19,393.3,64,Delivered,UPI,0,Kolkata,Kolkata,NULL
2773,2512,239,2023-05-03 19:21:00,5,377.74,75,18.89,40.73,362.36,54,Delivered,Wallet,0,Kolkata,Kolkata,NULL
2774,777,381,2023-04-18 21:46:00,2,288.53,0,14.43,50.03,352.99,24,Delivered,UPI,1,Chennai,Lucknow,2.5
2775,1910,404,2023-09-19 11:20:00,5,403.58,75,20.18,23.87,372.63,55,Delivered,Card,0,Delhi,Mumbai,NULL
2776,2141,411,2023-09-07 10:23:00,1,599.46,40,29.97,12.05,601.48,61,Delivered,COD,0,Ahmedabad,Ahmedabad,2.7
2777,2054,223,2023-04-02 14:45:00,4,260.4,40,13.02,56.14,289.56,48,Delivered,COD,0,Delhi,Delhi,4.2
2778,883,195,2023-09-20 19:50:00,4,596.2,75,29.81,50.1,601.11,51,Delivered,Card,0,Mumbai,Mumbai,NULL
2779,1502,230,2023-11-15 16:53:00,4,539.91,0,27,67.51,634.42,71,Delivered,Wallet,1,Hyderabad,Hyderabad,4
2780,840,378,2023-12-11 13:32:00,6,608.56,0,30.43,26.17,665.16,53,Delivered,Card,0,Pune,Pune,3.3
2781,1723,407,2023-02-23 15:38:00,6,299.22,30,14.96,19.17,303.35,48,Cancelled,COD,0,Mumbai,Chennai,NULL
2782,898,304,2023-06-19 21:14:00,4,1158.08,0,57.9,44.43,1260.41,61,Delivered,Card,1,Kolkata,Kolkata,NULL
2783,854,224,2023-09-11 15:57:00,7,1070.25,50,53.51,52.43,1126.19,67,Delivered,COD,0,Ahmedabad,Ahmedabad,NULL
2784,2062,141,2023-01-11 22:01:00,1,305.25,50,15.26,55.5,326.01,39,Delivered,Wallet,0,Delhi,Delhi,NULL
2785,723,220,2023-08-26 10:49:00,1,499.12,0,24.96,18.61,542.69,40,Delivered,UPI,0,Lucknow,Lucknow,NULL
2786,201,41,2023-11-11 21:00:00,6,1092.37,75,54.62,36.13,1108.12,73,Cancelled,Card,1,Pune,Pune,NULL
2787,6,428,2023-11-21 19:58:00,3,885.63,75,44.28,46.3,901.21,38,Delivered,COD,0,Hyderabad,Hyderabad,4.7
2788,2796,483,2023-09-01 15:12:00,2,202.85,40,10.14,74.65,247.64,30,Delivered,Card,0,Mumbai,Mumbai,4
2789,2990,144,2023-08-17 19:12:00,2,455.32,30,22.77,78.46,526.55,36,Delivered,Wallet,0,Pune,Pune,NULL
2790,1830,266,2023-10-17 16:42:00,5,460.82,50,23.04,39.84,473.7,31,Delivered,Card,0,Bengaluru,Bengaluru,3.7
2791,2855,164,2023-03-14 22:31:00,8,1136.55,0,56.83,77,1270.38,74,Delivered,Card,0,Pune,Delhi,3
2792,2653,490,2023-01-31 15:43:00,2,1087.36,0,54.37,17.06,1158.79,42,Delivered,UPI,0,Pune,Pune,NULL
2793,276,17,2023-09-30 16:28:00,3,1196.99,75,59.85,62.25,1244.09,42,Delivered,Wallet,1,Jaipur,Jaipur,NULL
2794,761,470,2023-02-09 19:26:00,7,906.45,50,45.32,30.3,932.07,70,Delivered,UPI,0,Hyderabad,Hyderabad,2.8
2795,966,45,2023-01-01 22:05:00,1,1186.22,50,59.31,68.13,1263.66,61,Delivered,COD,0,Jaipur,Jaipur,3.1
2796,2189,464,2023-07-22 15:47:00,8,1073,0,53.65,31.06,1157.71,57,Delivered,COD,0,Kolkata,Jaipur,2.2
2797,1462,222,2023-09-24 15:39:00,1,975.65,0,48.78,39.61,1064.04,35,Delivered,Wallet,0,Delhi,Delhi,4.1
2798,2707,405,2023-12-26 17:40:00,1,1052.92,0,52.65,18.35,1123.92,73,Delivered,Wallet,1,Delhi,Delhi,NULL
2799,1402,292,2023-01-07 15:13:00,5,298.11,0,14.91,61.09,374.11,51,Delivered,UPI,0,Chennai,Chennai,NULL
2800,1262,371,2023-04-14 10:59:00,7,240.35,0,12.02,56.74,309.11,50,Delivered,UPI,0,Lucknow,Lucknow,3.8
2801,1182,363,2023-08-24 10:21:00,1,410.73,0,20.54,12.55,443.82,49,Delivered,COD,0,Delhi,Delhi,2.6
2802,1625,323,2023-05-26 16:28:00,1,733.13,50,36.66,52.29,772.08,63,Delivered,COD,1,Delhi,Delhi,2.2
2803,2625,453,2023-11-06 23:59:00,4,139.87,75,6.99,72.51,144.37,54,Delivered,COD,0,Kolkata,Kolkata,3.5
2804,1995,240,2023-05-12 22:13:00,8,496.07,50,24.8,46.44,517.31,53,Delivered,COD,0,Kolkata,Kolkata,2.8
2805,1376,446,2023-12-23 13:00:00,1,735.47,75,36.77,30.19,727.43,24,Cancelled,Wallet,0,Kolkata,Kolkata,NULL
2806,752,159,2023-07-01 10:07:00,4,1040.19,20,52.01,51.66,1123.86,44,Delivered,Card,0,Ahmedabad,Ahmedabad,4.5
2807,1054,200,2023-09-25 11:17:00,1,698.56,0,34.93,51.92,785.41,38,Delivered,COD,0,Bengaluru,Bengaluru,NULL
2808,2081,480,2023-03-02 20:15:00,8,206.11,40,10.31,32.66,209.08,23,Delivered,Card,0,Pune,Bengaluru,NULL
2809,1819,15,2023-07-11 19:26:00,4,626.72,0,31.34,61.22,719.28,70,Delivered,UPI,0,Lucknow,Lucknow,2.2
2810,2550,477,2023-10-25 22:01:00,1,417.83,75,20.89,52.41,416.13,58,Delivered,COD,0,Chennai,Chennai,2.8
2811,2683,51,2023-12-16 22:34:00,2,474.9,20,23.74,37.07,515.71,59,Delivered,Card,0,Ahmedabad,Ahmedabad,2.3
2812,325,371,2023-11-17 11:39:00,3,588.74,0,29.44,56.74,674.92,21,Delivered,COD,0,Ahmedabad,Lucknow,3.3
2813,1406,114,2023-02-07 23:18:00,5,1048.95,50,52.45,12.24,1063.64,60,Delivered,COD,1,Ahmedabad,Lucknow,3.4
2814,2549,282,2023-11-08 14:10:00,1,561.97,75,28.1,24.48,539.55,23,Delivered,UPI,0,Jaipur,Jaipur,4.9
2815,1824,41,2023-05-24 20:00:00,5,792.92,75,39.65,36.13,793.7,51,Delivered,Wallet,0,Pune,Pune,5
2816,2171,277,2023-01-31 13:05:00,6,189.66,50,9.48,39.27,188.41,25,Delivered,COD,1,Ahmedabad,Ahmedabad,2.9
2817,753,168,2023-08-28 16:16:00,2,778.82,40,38.94,55.11,832.87,75,Delivered,Card,1,Lucknow,Lucknow,3.8
2818,1156,360,2023-01-06 12:55:00,7,371,30,18.55,15.45,375,59,Delivered,Card,0,Pune,Pune,NULL
2819,2848,228,2023-08-31 10:34:00,6,743.44,0,37.17,75.81,856.42,47,Delivered,Card,0,Bengaluru,Bengaluru,NULL
2820,2383,366,2023-05-16 13:44:00,5,396.55,0,19.83,38.98,455.36,25,Delivered,UPI,1,Delhi,Chennai,4.6
2821,620,369,2023-11-05 14:49:00,2,845.98,40,42.3,79.68,927.96,75,Refunded,Card,0,Pune,Pune,NULL
2822,2286,428,2023-07-05 15:51:00,4,289.66,20,14.48,46.3,330.44,50,Delivered,Card,0,Pune,Hyderabad,3.4
2823,1815,287,2023-06-13 12:43:00,4,278.98,20,13.95,54.29,327.22,36,Delivered,UPI,0,Jaipur,Hyderabad,4.4
2824,2557,288,2023-10-22 16:20:00,7,299.04,0,14.95,38.58,352.57,51,Delivered,Card,0,Kolkata,Kolkata,4.1
2825,2199,205,2023-06-16 22:20:00,1,1198.94,30,59.95,58.75,1287.64,70,Delivered,Wallet,1,Kolkata,Pune,NULL
2826,2437,26,2023-09-23 16:11:00,6,913.44,75,45.67,61.51,945.62,67,Delivered,Card,0,Pune,Pune,NULL
2827,2774,426,2023-08-08 22:10:00,6,1058.45,75,52.92,13.72,1050.09,66,Delivered,UPI,0,Hyderabad,Hyderabad,3.6
2828,1480,143,2023-03-11 16:09:00,4,1132.05,0,56.6,51.99,1240.64,46,Refunded,Wallet,0,Delhi,Mumbai,NULL
2829,2574,272,2023-07-09 13:54:00,3,806.78,75,40.34,56.83,828.95,67,Delivered,Card,0,Chennai,Chennai,NULL
2830,1700,231,2023-05-27 17:30:00,6,937.69,50,46.88,15.43,950,33,Delivered,UPI,1,Hyderabad,Kolkata,3.8
2831,1291,428,2023-01-05 18:01:00,6,388.03,0,19.4,46.3,453.73,54,Cancelled,UPI,0,Hyderabad,Hyderabad,NULL
2832,1680,161,2023-12-02 22:49:00,4,1183.21,50,59.16,60.04,1252.41,71,Delivered,COD,0,Hyderabad,Pune,2.6
2833,908,422,2023-07-19 14:51:00,5,478.75,0,23.94,23.16,525.85,60,Delivered,COD,1,Kolkata,Kolkata,2
2834,372,139,2023-12-03 13:50:00,5,953.34,30,47.67,18.46,989.47,63,Delivered,Card,0,Pune,Hyderabad,NULL
2835,2376,485,2023-04-18 18:03:00,8,201.19,50,10.06,40.38,201.63,22,Cancelled,COD,0,Ahmedabad,Ahmedabad,NULL
2836,2973,177,2023-04-14 19:38:00,5,487.06,0,24.35,14.5,525.91,44,Delivered,Card,0,Pune,Bengaluru,2.4
2837,2381,201,2023-10-26 18:46:00,7,135.89,0,6.79,54.18,196.86,51,Delivered,COD,0,Chennai,Chennai,2.2
2838,1027,225,2023-04-08 20:00:00,6,526.73,40,26.34,19.92,532.99,61,Refunded,COD,0,Jaipur,Jaipur,NULL
2839,879,237,2023-01-18 20:37:00,7,782.58,0,39.13,28.13,849.84,28,Delivered,Card,0,Jaipur,Jaipur,3.7
2840,271,43,2023-01-01 20:35:00,7,943.53,0,47.18,29.13,1019.84,25,Cancelled,UPI,0,Ahmedabad,Ahmedabad,NULL
2841,961,83,2023-03-31 13:45:00,7,147.72,50,7.39,35.4,140.51,52,Delivered,Wallet,0,Kolkata,Kolkata,NULL
2842,321,159,2023-05-20 13:51:00,8,265.08,0,13.25,51.66,329.99,73,Delivered,COD,0,Ahmedabad,Ahmedabad,NULL
2843,2004,268,2023-09-11 23:26:00,4,1053.11,20,52.66,55.07,1140.84,69,Cancelled,UPI,0,Hyderabad,Hyderabad,NULL
2844,1132,267,2023-06-05 13:32:00,5,874.3,0,43.72,59.01,977.03,69,Delivered,COD,0,Lucknow,Lucknow,4.9
2845,1785,14,2023-05-14 12:07:00,2,720.63,0,36.03,71.04,827.7,24,Delivered,COD,1,Ahmedabad,Ahmedabad,2.3
2846,2894,197,2023-04-27 11:07:00,3,1161.69,40,58.08,65.83,1245.6,59,Delivered,Wallet,0,Hyderabad,Jaipur,2.4
2847,1698,2,2023-03-10 11:31:00,2,603.59,0,30.18,38.14,671.91,39,Delivered,Card,0,Bengaluru,Bengaluru,2.9
2848,2071,25,2023-02-17 23:05:00,6,779.92,0,39,37.11,856.03,21,Delivered,UPI,0,Bengaluru,Bengaluru,3
2849,609,187,2023-03-27 16:05:00,2,130.46,40,6.52,70.89,167.87,34,Delivered,UPI,1,Mumbai,Ahmedabad,NULL
2850,2168,89,2023-11-05 20:53:00,3,938.36,0,46.92,65.64,1050.92,34,Delivered,Card,1,Jaipur,Jaipur,2.1
2851,2199,271,2023-08-18 10:11:00,1,1038.62,0,51.93,40.16,1130.71,73,Delivered,UPI,1,Kolkata,Kolkata,NULL
2852,127,418,2023-11-12 16:05:00,4,1001.24,0,50.06,58.65,1109.95,49,Delivered,COD,1,Mumbai,Mumbai,NULL
2853,2732,428,2023-01-25 21:45:00,1,588.62,20,29.43,46.3,644.35,64,Delivered,Wallet,1,Hyderabad,Hyderabad,NULL
2854,2832,374,2023-02-27 16:45:00,3,574.91,40,28.75,31.52,595.18,24,Delivered,Wallet,0,Kolkata,Kolkata,2.7
2855,1853,347,2023-07-05 20:04:00,6,228.53,20,11.43,53.44,273.4,62,Delivered,COD,0,Mumbai,Pune,4.6
2856,1734,373,2023-03-18 14:00:00,8,454.15,20,22.71,10.53,467.39,41,Delivered,COD,0,Ahmedabad,Ahmedabad,3.7
2857,813,57,2023-07-16 13:42:00,6,638.96,20,31.95,62.22,713.13,34,Delivered,Wallet,0,Lucknow,Lucknow,2
2858,713,377,2023-06-02 11:25:00,3,856.2,75,42.81,19.02,843.03,43,Delivered,Wallet,0,Chennai,Pune,2.4
2859,463,95,2023-01-03 23:50:00,1,363.16,30,18.16,54.67,405.99,69,Delivered,Wallet,0,Jaipur,Jaipur,4.1
2860,120,177,2023-05-29 16:55:00,5,814.26,0,40.71,14.5,869.47,26,Delivered,UPI,1,Jaipur,Bengaluru,2.3
2861,1511,181,2023-02-23 19:33:00,1,558.45,0,27.92,52.76,639.13,73,Delivered,COD,0,Delhi,Kolkata,4.9
2862,183,365,2023-10-24 12:24:00,8,631.01,40,31.55,31.14,653.7,71,Delivered,COD,1,Hyderabad,Hyderabad,2.5
2863,136,191,2023-11-23 18:40:00,5,1190.93,50,59.55,60.34,1260.82,42,Delivered,COD,0,Delhi,Delhi,2.4
2864,1838,243,2023-10-12 17:05:00,1,1014.68,50,50.73,57.39,1072.8,70,Delivered,Card,1,Chennai,Chennai,2.9
2865,1622,223,2023-03-15 21:45:00,8,244.2,75,12.21,56.14,237.55,38,Delivered,UPI,0,Delhi,Delhi,3.1
2866,402,176,2023-10-14 10:03:00,3,798.38,0,39.92,70.79,909.09,47,Delivered,Wallet,0,Bengaluru,Bengaluru,2.9
2867,257,420,2023-05-11 12:51:00,8,862.96,30,43.15,63.23,939.34,33,Delivered,UPI,1,Mumbai,Pune,NULL
2868,1564,52,2023-09-24 12:16:00,6,181.22,0,9.06,10.66,200.94,36,Delivered,Wallet,0,Delhi,Delhi,2.6
2869,1797,73,2023-06-01 11:31:00,1,967.1,0,48.36,51.5,1066.96,30,Delivered,Card,0,Kolkata,Kolkata,NULL
2870,856,467,2023-12-04 11:12:00,5,922.44,75,46.12,30.99,924.55,46,Delivered,Card,0,Delhi,Delhi,NULL
2871,1452,136,2023-02-05 17:23:00,5,853.28,0,42.66,11.96,907.9,44,Delivered,COD,0,Hyderabad,Hyderabad,3.6
2872,1749,390,2023-10-11 11:28:00,4,782.65,20,39.13,46.26,848.04,68,Delivered,COD,0,Chennai,Chennai,NULL
2873,906,181,2023-10-06 12:51:00,7,823.86,40,41.19,52.76,877.81,47,Refunded,Card,0,Kolkata,Kolkata,NULL
2874,1897,151,2023-07-15 14:24:00,5,898.52,75,44.93,52.56,921.01,44,Delivered,Wallet,0,Hyderabad,Hyderabad,2.1
