customer_id,customer_name,city,area,signup_date
2711,Customer 2711,Pune,Old City,2022-07-02
2712,Customer 2712,Pune,Old City,2022-01-29
2713,Customer 2713,Hyderabad,East,2022-05-01
2714,Customer 2714,Chennai,Outskirts,2022-02-13
2715,Customer 2715,Mumbai,West,2022-02-28
2716,Customer 2716,Kolkata,South,2022-01-11
2717,Customer 2717,Jaipur,Old City,2022-01-20
2718,Customer 2718,Ahmedabad,IT Park,2022-10-18
2719,Customer 2719,Jaipur,IT Park,2022-05-17
2720,Customer 2720,Delhi,Market Area,2022-10-29
2721,Customer 2721,Delhi,Old City,2022-07-13
2722,Customer 2722,Lucknow,IT Park,2022-06-15
2723,Customer 2723,Lucknow,North,2022-09-08
2724,Customer 2724,Mumbai,East,2022-06-22
2725,Customer 2725,Ahmedabad,Residential,2022-12-08
2726,Customer 2726,Kolkata,South,2022-11-11
2727,Customer 2727,Chennai,Old City,2022-08-12
2728,Customer 2728,Hyderabad,Market Area,2022-11-22
2729,Customer 2729,Mumbai,Residential,2022-04-20
2730,Customer 2730,Chennai,West,2022-01-25
2731,Customer 2731,Chennai,Outskirts,2022-07-25
2732,Customer 2732,Hyderabad,Outskirts,2022-02-17
2733,Customer 2733,Lucknow,North,2022-10-31
2734,Customer 2734,Kolkata,West,2022-02-04
2735,Customer 2735,Lucknow,Residential,2022-09-01
2736,Customer 2736,Pune,East,2022-06-27
2737,Customer 2737,Mumbai,West,2022-09-16
2738,Customer 2738,Chennai,IT Park,2022-12-06
2739,Customer 2739,Jaipur,Old City,2022-04-13
2740,Customer 2740,Pune,IT Park,2022-05-09
2741,Customer 2741,Lucknow,Residential,2022-08-21
2742,Customer 2742,Jaipur,South,2022-01-10
2743,Customer 2743,Jaipur,South,2022-10-23
2744,Customer 2744,Ahmedabad,East,2022-12-05
2745,Customer 2745,Ahmedabad,West,2022-11-23
2746,Customer 2746,Jaipur,Outskirts,2022-08-11
2747,Customer 2747,Lucknow,Central,2022-09-25
2748,Customer 2748,Hyderabad,Old City,2022-08-25
2749,Customer 2749,Bengaluru,East,2022-03-19
2750,Customer 2750,Chennai,IT Park,2022-07-30
2751,Customer 2751,Kolkata,North,2022-11-21
2752,Customer 2752,Hyderabad,IT Park,2022-05-17
2753,Customer 2753,Chennai,South,2022-05-12
2754,Customer 2754,Lucknow,East,2022-07-27
2755,Customer 2755,Hyderabad,North,2022-03-18
2756,Customer 2756,Hyderabad,Central,2022-05-06
2757,Customer 2757,Chennai,Market Area,2022-09-06
2758,Customer 2758,Jaipur,IT Park,2022-08-05
2759,Customer 2759,Delhi,East,2022-03-23
2760,Customer 2760,Chennai,South,2022-01-15
2761,Customer 2761,Chennai,West,2022-12-04
2762,Customer 2762,Jaipur,South,2022-11-26
2763,Customer 2763,Delhi,Market Area,2022-01-11
2764,Customer 2764,Delhi,North,2022-06-10
2765,Customer 2765,Lucknow,West,2022-02-02
2766,Customer 2766,Pune,Old City,2022-12-10
2767,Customer 2767,Mumbai,IT Park,2022-03-13
2768,Customer 2768,Hyderabad,North,2022-10-20
2769,Customer 2769,Jaipur,North,2022-09-25
2770,Customer 2770,Lucknow,Residential,2022-05-09
2771,Customer 2771,Ahmedabad,North,2022-05-02
2772,Customer 2772,Lucknow,North,2022-06-10
2773,Customer 2773,Kolkata,Outskirts,2022-07-19
2774,Customer 2774,Hyderabad,IT Park,2022-04-22
2775,Customer 2775,Bengaluru,North,2022-03-31
2776,Customer 2776,Hyderabad,West,2022-08-14
2777,Customer 2777,Pune,West,2022-10-29
2778,Customer 2778,Delhi,Market Area,2022-10-01
2779,Customer 2779,Kolkata,North,2022-06-12
2780,Customer 2780,Jaipur,IT Park,2022-09-01
2781,Customer 2781,Hyderabad,West,2022-03-16
2782,Customer 2782,Kolkata,Market Area,2022-07-08
2783,Customer 2783,Chennai,Central,2022-11-27
2784,Customer 2784,Lucknow,Central,2022-12-06
2785,Customer 2785,Delhi,East,2022-05-10
2786,Customer 2786,Jaipur,IT Park,2022-06-08
2787,Customer 2787,Kolkata,North,2022-10-01
2788,Customer 2788,Hyderabad,Market Area,2022-07-18
2789,Customer 2789,Delhi,IT Park,2022-05-11
2790,Customer 2790,Chennai,North,2022-05-01
2791,Customer 2791,Chennai,East,2022-03-24
2792,Customer 2792,Ahmedabad,Old City,2022-11-26
2793,Customer 2793,Pune,Central,2022-05-21
2794,Customer 2794,Mumbai,Market Area,2022-08-30
2795,Customer 2795,Pune,Old City,2022-08-05
2796,Customer 2796,Mumbai,South,2022-12-24
2797,Customer 2797,Chennai,Residential,2022-02-03
2798,Customer 2798,Kolkata,IT Park,2022-11-05
2799,Customer 2799,Jaipur,Old City,2022-08-21
2800,Customer 2800,Delhi,Central,2022-11-25
2801,Customer 2801,Bengaluru,Market Area,2022-11-25
2802,Customer 2802,Bengaluru,Central,2022-07-25
2803,Customer 2803,Hyderabad,West,2022-06-10
2804,Customer 2804,Lucknow,North,2022-02-26
2805,Customer 2805,Bengaluru,East,2022-09-22
2806,Customer 2806,Bengaluru,Outskirts,2022-12-18
2807,Customer 2807,Pune,Old City,2022-08-20
2808,Customer 2808,Ahmedabad,South,2022-05-14
2809,Customer 2809,Bengaluru,Outskirts,2022-06-17
2810,Customer 2810,Chennai,East,2022-02-13
2811,Customer 2811,Pune,Old City,2022-04-04
2812,Customer 2812,Pune,IT Park,2022-10-20
2813,Customer 2813,Hyderabad,Central,2022-01-12
2814,Customer 2814,Jaipur,Outskirts,2022-11-17
2815,Customer 2815,Hyderabad,North,2022-08-25
2816,Customer 2816,Hyderabad,West,2022-12-26
2817,Customer 2817,Bengaluru,Central,2022-07-25
2818,Customer 2818,Lucknow,IT Park,2022-11-04
2819,Customer 2819,Chennai,South,2022-02-15
2820,Customer 2820,Kolkata,South,2022-10-18
2821,Customer 2821,Mumbai,Central,2022-09-27
2822,Customer 2822,Pune,Market Area,2022-12-11
2823,Customer 2823,Ahmedabad,North,2022-04-25
2824,Customer 2824,Hyderabad,East,2022-05-17
2825,Customer 2825,Chennai,Market Area,2022-07-15
2826,Customer 2826,Bengaluru,IT Park,2022-04-16
2827,Customer 2827,Lucknow,East,2022-05-25
2828,Customer 2828,Hyderabad,IT Park,2022-04-03
2829,Customer 2829,Pune,South,2022-01-15
2830,Customer 2830,Chennai,West,2022-05-01
2831,Customer 2831,Lucknow,Market Area,2022-05-08
2832,Customer 2832,Kolkata,Outskirts,2022-12-17
2833,Customer 2833,Ahmedabad,North,2022-01-06
2834,Customer 2834,Ahmedabad,South,2022-06-15
2835,Customer 2835,Pune,East,2023-01-01
2836,Customer 2836,Pune,IT Park,2022-11-02
2837,Customer 2837,Chennai,North,2022-02-18
2838,Customer 2838,Jaipur,Central,2022-01-27
2839,Customer 2839,Kolkata,East,2022-08-30
2840,Customer 2840,Kolkata,Outskirts,2022-12-10
2841,Customer 2841,Lucknow,Central,2022-01-03
2842,Customer 2842,Chennai,Residential,2022-11-14
2843,Customer 2843,Pune,West,2022-07-22
2844,Customer 2844,Kolkata,South,2022-10-14
2845,Customer 2845,Delhi,Outskirts,2022-04-02
2846,Customer 2846,Chennai,South,2022-09-15
2847,Customer 2847,Ahmedabad,Old City,2022-08-28
2848,Customer 2848,Bengaluru,North,2022-06-12
2849,Customer 2849,Jaipur,IT Park,2022-03-14
2850,Customer 2850,Chennai,North,2022-06-10
2851,Customer 2851,Delhi,South,2022-09-13
2852,Customer 2852,Chennai,Old City,2022-08-09
2853,Customer 2853,Chennai,West,2022-11-10
2854,Customer 2854,Chennai,Residential,2022-06-10
2855,Customer 2855,Pune,South,2022-06-11
2856,Customer 2856,Ahmedabad,South,2022-10-12
2857,Customer 2857,Ahmedabad,Central,2022-04-07
2858,Customer 2858,Bengaluru,Central,2022-04-28
2859,Customer 2859,Bengaluru,Central,2022-08-29
2860,Customer 2860,Chennai,South,2022-12-28
2861,Customer 2861,Ahmedabad,IT Park,2022-03-01
2862,Customer 2862,Ahmedabad,Central,2022-08-15
2863,Customer 2863,Kolkata,Residential,2022-09-06
2864,Customer 2864,Ahmedabad,Market Area,2022-02-27
2865,Customer 2865,Bengaluru,North,2022-06-28
2866,Customer 2866,Mumbai,East,2022-05-26
2867,Customer 2867,Bengaluru,South,2022-09-18
2868,Customer 2868,Chennai,Outskirts,2022-12-06
2869,Customer 2869,Lucknow,East,2022-10-26
2870,Customer 2870,Delhi,Residential,2022-10-20
2871,Customer 2871,Bengaluru,IT Park,2022-02-09
2872,Customer 2872,Hyderabad,Market Area,2022-12-13
2873,Customer 2873,Mumbai,Old City,2022-01-14
2874,Customer 2874,Chennai,North,2022-07-21
2875,Customer 2875,Kolkata,Outskirts,2022-02-24
2876,Customer 2876,Kolkata,South,2022-01-15
2877,Customer 2877,Mumbai,Market Area,2022-12-29
2878,Customer 2878,Ahmedabad,Market Area,2022-11-18
2879,Customer 2879,Chennai,Outskirts,2022-12-03
2880,Customer 2880,Delhi,Old City,2022-01-23
2881,Customer 2881,Lucknow,Market Area,2022-06-16
2882,Customer 2882,Lucknow,South,2022-04-19
2883,Customer 2883,Delhi,West,2022-06-15
2884,Customer 2884,Delhi,North,2022-10-08
2885,Customer 2885,Lucknow,IT Park,2022-02-17
2886,Customer 2886,Pune,West,2022-04-02
2887,Customer 2887,Hyderabad,IT Park,2022-02-15
2888,Customer 2888,Delhi,East,2022-03-25
2889,Customer 2889,Pune,IT Park,2022-05-26
2890,Customer 2890,Bengaluru,North,2022-06-02
2891,Customer 2891,Ahmedabad,IT Park,2022-06-08
2892,Customer 2892,Lucknow,South,2022-07-03
2893,Customer 2893,Mumbai,Old City,2022-09-20
2894,Customer 2894,Hyderabad,Market Area,2022-08-17
2895,Customer 2895,Pune,Market Area,2022-05-18
2896,Customer 2896,Lucknow,Outskirts,2022-08-05
2897,Customer 2897,Mumbai,IT Park,2022-07-08
2898,Customer 2898,Lucknow,South,2022-08-11
2899,Customer 2899,Pune,North,2022-01-21
2900,Customer 2900,Jaipur,Old City,2022-08-26
2901,Customer 2901,Hyderabad,South,2022-09-11
2902,Customer 2902,Jaipur,Residential,2022-02-12
2903,Customer 2903,Chennai,Market Area,2022-08-12
2904,Customer 2904,Mumbai,Market Area,2022-06-03
2905,Customer 2905,Bengaluru,South,2022-12-17
2906,Customer 2906,Chennai,East,2022-09-25
2907,Customer 2907,Pune,West,2022-10-19
2908,Customer 2908,Delhi,Residential,2022-02-09
2909,Customer 2909,Delhi,Residential,2022-02-25
2910,Customer 2910,Jaipur,IT Park,2022-07-31
2911,Customer 2911,Mumbai,Market Area,2022-12-05
2912,Customer 2912,Lucknow,West,2022-07-01
2913,Customer 2913,Chennai,Outskirts,2022-02-11
2914,Customer 2914,Jaipur,Central,2022-02-28
2915,Customer 2915,Ahmedabad,South,2022-04-04
2916,Customer 2916,Pune,Central,2022-02-12
2917,Customer 2917,Pune,West,2022-06-10
2918,Customer 2918,Lucknow,Market Area,2022-12-10
2919,Customer 2919,Ahmedabad,Outskirts,2022-05-16
2920,Customer 2920,Kolkata,South,2022-04-19
2921,Customer 2921,Bengaluru,North,2022-11-06
2922,Customer 2922,Chennai,North,2022-08-11
2923,Customer 2923,Jaipur,Central,2022-01-03
2924,Customer 2924,Pune,North,2022-01-07
2925,Customer 2925,Bengaluru,Market Area,2022-08-24
2926,Customer 2926,Pune,Outskirts,2022-09-07
2927,Customer 2927,Chennai,Outskirts,2022-11-12
2928,Customer 2928,Kolkata,IT Park,2022-06-04
2929,Customer 2929,Mumbai,South,2022-03-11
2930,Customer 2930,Delhi,East,2022-02-27
2931,Customer 2931,Delhi,East,2022-01-14
2932,Customer 2932,Hyderabad,Market Area,2022-11-29
2933,Customer 2933,Bengaluru,East,2022-08-12
2934,Customer 2934,Jaipur,East,2022-02-14
2935,Customer 2935,Chennai,Market Area,2022-03-17
2936,Customer 2936,Ahmedabad,IT Park,2022-01-12
2937,Customer 2937,Mumbai,South,2022-03-20
2938,Customer 2938,Ahmedabad,Market Area,2022-08-30
2939,Customer 2939,Delhi,Market Area,2022-10-27
2940,Customer 2940,Hyderabad,East,2022-05-31
2941,Customer 2941,Lucknow,IT Park,2022-01-27
2942,Customer 2942,Kolkata,Central,2022-02-22
2943,Customer 2943,Pune,IT Park,2022-09-11
2944,Customer 2944,Lucknow,Outskirts,2022-10-11
2945,Customer 2945,Chennai,Central,2022-09-07
2946,Customer 2946,Pune,Market Area,2022-09-20
2947,Customer 2947,Lucknow,Outskirts,2022-12-14
2948,Customer 2948,Ahmedabad,East,2023-01-01
2949,Customer 2949,Delhi,Residential,2022-01-10
2950,Customer 2950,Pune,Outskirts,2022-06-11
2951,Customer 2951,Jaipur,North,2022-05-18
2952,Customer 2952,Pune,Market Area,2022-03-01
2953,Customer 2953,Ahmedabad,Outskirts,2022-11-27
2954,Customer 2954,Kolkata,Market Area,2022-12-24
2955,Customer 2955,Pune,Central,2022-03-24
2956,Customer 2956,Chennai,East,2022-08-29
2957,Customer 2957,Kolkata,Market Area,2022-04-29
2958,Customer 2958,Jaipur,East,2022-10-28
2959,Customer 2959,Kolkata,Outskirts,2022-12-03
2960,Customer 2960,Ahmedabad,South,2022-05-31
2961,Customer 2961,Pune,IT Park,2022-12-11
2962,Customer 2962,Kolkata,Market Area,2022-03-24
2963,Customer 2963,Lucknow,East,2022-05-25
2964,Customer 2964,Mumbai,Market Area,2022-03-08
2965,Customer 2965,Bengaluru,East,2022-03-22
2966,Customer 2966,Lucknow,Market Area,2022-02-21
2967,Customer 2967,Pune,Market Area,2022-06-05
2968,Customer 2968,Hyderabad,East,2022-10-13
2969,Customer 2969,Delhi,Central,2022-07-03
2970,Customer 2970,Chennai,Old City,2022-12-13
2971,Customer 2971,Bengaluru,South,2022-09-15
2972,Customer 2972,Delhi,North,2022-06-22
2973,Customer 2973,Pune,North,2022-11-13
2974,Customer 2974,Hyderabad,North,2022-10-15
2975,Customer 2975,Hyderabad,Market Area,2022-05-13
2976,Customer 2976,Kolkata,Old City,2022-01-24
2977,Customer 2977,Jaipur,West,2022-03-19
2978,Customer 2978,Jaipur,Outskirts,2022-12-09
2979,Customer 2979,Mumbai,Central,2022-08-13
2980,Customer 2980,Ahmedabad,North,2022-02-24
2981,Customer 2981,Lucknow,Outskirts,2022-02-22
2982,Customer 2982,Jaipur,Central,2022-09-17
2983,Customer 2983,Mumbai,South,2022-11-19
2984,Customer 2984,Mumbai,East,2022-07-05
2985,Customer 2985,Bengaluru,West,2022-12-29
2986,Customer 2986,Ahmedabad,Residential,2022-09-13
2987,Customer 2987,Mumbai,South,2022-11-28
2988,Customer 2988,Kolkata,Old City,2022-03-12
2989,Customer 2989,Mumbai,East,2022-08-13
2990,Customer 2990,Pune,Central,2022-05-06
2991,Customer 2991,Ahmedabad,Old City,2022-05-27
2992,Customer 2992,Jaipur,South,2022-02-13
2993,Customer 2993,Chennai,Old City,2022-08-01
2994,Customer 2994,Kolkata,East,2022-03-19
2995,Customer 2995,Jaipur,IT Park,2022-04-27
2996,Customer 2996,Bengaluru,IT Park,2022-07-31
2997,Customer 2997,Pune,Market Area,2022-09-22
2998,Customer 2998,Kolkata,Central,2022-08-15
2999,Customer 2999,Bengaluru,Central,2022-09-22
3000,Customer 3000,Mumbai,North,2022-06-23
